model,model_family,model_params_B,n_layers_total,ablated_concept,measured_concept,on_target,cav_method,layer_condition,layer_numeric,layer_depth_frac,layer_type,alpha,auc,baseline_auc,delta_auc,syn_mean,ant_mean,gap,baseline_syn_mean,baseline_nonsyn_mean,baseline_gap,n_syn_pairs,n_ant_pairs,n_comparisons,on_target_bool,auc_drop,baseline_passes_chance,concept_category,measured_concept_category,same_category,n_concepts_evaluated
pythia_28b,text,2.8,32,soldier,soldier,True,svm,L16,16,0.5,single_mid,15.0,0.675,0.725,0.04999999999999993,0.973193359375,0.94708251953125,0.026110839843749956,0.98662109375,0.9818115234375,0.004809570312499956,10,8,80,1,0.05,1,profession,profession,1,18
pythia_28b,text,2.8,32,soldier,lock,False,svm,L16,16,0.5,single_mid,15.0,0.55,0.675,0.125,0.98291015625,0.983642578125,-0.000732421875,0.986083984375,0.98382568359375,0.00225830078125,10,8,80,0,0.125,1,profession,object,0,18
pythia_28b,text,2.8,32,soldier,photographer,False,svm,L16,16,0.5,single_mid,15.0,0.6125,0.7,0.08749999999999991,0.983154296875,0.98004150390625,0.00311279296875,0.985888671875,0.98248291015625,0.0034057617187499556,10,8,80,0,0.0875,1,profession,profession,1,18
pythia_28b,text,2.8,32,soldier,tailor,False,svm,L16,16,0.5,single_mid,15.0,0.75,0.7375,-0.012499999999999956,0.984375,0.972900390625,0.011474609375,0.98447265625,0.97637939453125,0.008093261718750022,10,8,80,0,-0.0125,1,profession,profession,1,18
pythia_28b,text,2.8,32,soldier,soldier,True,svm,L16,16,0.5,single_mid,20.0,0.7,0.725,0.025000000000000022,0.952978515625,0.91766357421875,0.03531494140625002,0.98662109375,0.9818115234375,0.004809570312499956,10,8,80,1,0.025,1,profession,profession,1,18
pythia_28b,text,2.8,32,soldier,penguin,False,svm,L16,16,0.5,single_mid,20.0,0.475,0.55,0.07500000000000007,0.968017578125,0.977294921875,-0.00927734375,0.984521484375,0.98260498046875,0.0019165039062499778,10,8,80,0,0.075,1,profession,animal,0,18
pythia_28b,text,2.8,32,soldier,photographer,False,svm,L16,16,0.5,single_mid,20.0,0.575,0.7,0.125,0.9798828125,0.97943115234375,0.0004516601562499778,0.985888671875,0.98248291015625,0.0034057617187499556,10,8,80,0,0.125,1,profession,profession,1,18
pythia_28b,text,2.8,32,soldier,toothbrush,False,svm,L16,16,0.5,single_mid,20.0,0.4375,0.65,0.21250000000000002,0.97353515625,0.9759521484375,-0.002416992187500022,0.982861328125,0.97802734375,0.004833984375000044,10,8,80,0,0.2125,1,profession,object,0,18
pythia_28b,text,2.8,32,soldier,soldier,True,svm,L24,24,0.75,single_late,3.0,0.8125,0.725,-0.08750000000000002,0.986376953125,0.97998046875,0.006396484374999956,0.98662109375,0.9818115234375,0.004809570312499956,10,8,80,1,-0.0875,1,profession,profession,1,18
pythia_28b,text,2.8,32,soldier,penguin,False,svm,L24,24,0.75,single_late,3.0,0.5375,0.55,0.012500000000000067,0.984521484375,0.9827880859375,0.0017333984374999778,0.984521484375,0.98260498046875,0.0019165039062499778,10,8,80,0,0.0125,1,profession,animal,0,18
pythia_28b,text,2.8,32,soldier,musician,False,svm,L24,24,0.75,single_late,3.0,0.625,0.65,0.025000000000000022,0.984814453125,0.9808349609375,0.003979492187500044,0.9849609375,0.98046875,0.004492187500000022,10,8,80,0,0.025,1,profession,profession,1,18
pythia_28b,text,2.8,32,soldier,lock,False,svm,L24,24,0.75,single_late,3.0,0.675,0.675,0.0,0.986083984375,0.9840087890625,0.0020751953125,0.986083984375,0.98382568359375,0.00225830078125,10,8,80,0,0.0,1,profession,object,0,18
pythia_28b,text,2.8,32,soldier,soldier,True,svm,L24,24,0.75,single_late,6.0,0.825,0.725,-0.09999999999999998,0.984765625,0.9749755859375,0.009790039062499978,0.98662109375,0.9818115234375,0.004809570312499956,10,8,80,1,-0.1,1,profession,profession,1,18
pythia_28b,text,2.8,32,soldier,doctor,False,svm,L24,24,0.75,single_late,6.0,0.7625,0.7875,0.025000000000000022,0.985498046875,0.98046875,0.005029296874999978,0.985205078125,0.979736328125,0.005468750000000022,10,8,80,0,0.025,1,profession,profession,1,18
pythia_28b,text,2.8,32,soldier,carpenter,False,svm,L24,24,0.75,single_late,6.0,0.725,0.7125,-0.012499999999999956,0.98583984375,0.97943115234375,0.00640869140625,0.98642578125,0.97930908203125,0.007116699218750022,10,8,80,0,-0.0125,1,profession,profession,1,18
pythia_28b,text,2.8,32,soldier,photographer,False,svm,L24,24,0.75,single_late,6.0,0.6875,0.7,0.012499999999999956,0.985986328125,0.98321533203125,0.002770996093749978,0.985888671875,0.98248291015625,0.0034057617187499556,10,8,80,0,0.0125,1,profession,profession,1,18
pythia_28b,text,2.8,32,soldier,soldier,True,svm,L24,24,0.75,single_late,10.0,0.8,0.725,-0.07500000000000007,0.981884765625,0.96832275390625,0.013562011718750044,0.98662109375,0.9818115234375,0.004809570312499956,10,8,80,1,-0.075,1,profession,profession,1,18
pythia_28b,text,2.8,32,soldier,baker,False,svm,L24,24,0.75,single_late,10.0,0.5375,0.5125,-0.025000000000000022,0.978955078125,0.97442626953125,0.004528808593750044,0.98173828125,0.98089599609375,0.0008422851562499556,10,8,80,0,-0.025,1,profession,profession,1,18
pythia_28b,text,2.8,32,soldier,bee,False,svm,L24,24,0.75,single_late,10.0,0.6125,0.675,0.0625,0.971728515625,0.96185302734375,0.009875488281249956,0.981103515625,0.97601318359375,0.005090332031249978,10,8,80,0,0.0625,1,profession,animal,0,18
pythia_28b,text,2.8,32,soldier,toothbrush,False,svm,L24,24,0.75,single_late,10.0,0.5125,0.65,0.13750000000000007,0.97666015625,0.97540283203125,0.0012573242187500222,0.982861328125,0.97802734375,0.004833984375000044,10,8,80,0,0.1375,1,profession,object,0,18
pythia_28b,text,2.8,32,soldier,soldier,True,svm,L24,24,0.75,single_late,15.0,0.775,0.725,-0.050000000000000044,0.975048828125,0.95550537109375,0.019543457031250044,0.98662109375,0.9818115234375,0.004809570312499956,10,8,80,1,-0.05,1,profession,profession,1,18
pythia_28b,text,2.8,32,soldier,bird,False,svm,L24,24,0.75,single_late,15.0,0.6375,0.575,-0.0625,0.95927734375,0.9613037109375,-0.0020263671875000444,0.979736328125,0.9783935546875,0.0013427734375,10,8,80,0,-0.0625,1,profession,animal,0,18
pythia_28b,text,2.8,32,soldier,king,False,svm,L24,24,0.75,single_late,15.0,0.5875,0.7,0.11249999999999993,0.975439453125,0.97161865234375,0.003820800781250022,0.982177734375,0.97698974609375,0.00518798828125,10,8,80,0,0.1125,1,profession,profession,1,18
pythia_28b,text,2.8,32,soldier,tailor,False,svm,L24,24,0.75,single_late,15.0,0.675,0.7375,0.0625,0.975537109375,0.96771240234375,0.007824707031250044,0.98447265625,0.97637939453125,0.008093261718750022,10,8,80,0,0.0625,1,profession,profession,1,18
pythia_28b,text,2.8,32,soldier,soldier,True,svm,L24,24,0.75,single_late,20.0,0.75,0.725,-0.025000000000000022,0.967626953125,0.93603515625,0.03159179687500002,0.98662109375,0.9818115234375,0.004809570312499956,10,8,80,1,-0.025,1,profession,profession,1,18
pythia_28b,text,2.8,32,soldier,painter,False,svm,L24,24,0.75,single_late,20.0,0.625,0.575,-0.050000000000000044,0.9818359375,0.97900390625,0.002832031249999978,0.985302734375,0.98492431640625,0.0003784179687500444,10,8,80,0,-0.05,1,profession,profession,1,18
pythia_28b,text,2.8,32,soldier,baker,False,svm,L24,24,0.75,single_late,20.0,0.675,0.5125,-0.1625000000000001,0.97626953125,0.96917724609375,0.007092285156250044,0.98173828125,0.98089599609375,0.0008422851562499556,10,8,80,0,-0.1625,1,profession,profession,1,18
pythia_28b,text,2.8,32,soldier,penguin,False,svm,L24,24,0.75,single_late,20.0,0.575,0.55,-0.02499999999999991,0.9806640625,0.97711181640625,0.0035522460937500444,0.984521484375,0.98260498046875,0.0019165039062499778,10,8,80,0,-0.025,1,profession,animal,0,18
pythia_28b,text,2.8,32,soldier,soldier,True,svm,L27,27,0.84,single_deep,3.0,0.7875,0.725,-0.0625,0.986279296875,0.98065185546875,0.005627441406250044,0.98662109375,0.9818115234375,0.004809570312499956,10,8,80,1,-0.0625,1,profession,profession,1,18
pythia_28b,text,2.8,32,soldier,king,False,svm,L27,27,0.84,single_deep,3.0,0.7,0.7,0.0,0.98193359375,0.97723388671875,0.00469970703125,0.982177734375,0.97698974609375,0.00518798828125,10,8,80,0,0.0,1,profession,profession,1,18
pythia_28b,text,2.8,32,soldier,painter,False,svm,L27,27,0.84,single_deep,3.0,0.575,0.575,0.0,0.98564453125,0.98516845703125,0.0004760742187499556,0.985302734375,0.98492431640625,0.0003784179687500444,10,8,80,0,0.0,1,profession,profession,1,18
pythia_28b,text,2.8,32,soldier,knight,False,svm,L27,27,0.84,single_deep,3.0,0.5625,0.55,-0.012499999999999956,0.981103515625,0.9810791015625,2.4414062499977796e-05,0.981689453125,0.981689453125,0.0,10,8,80,0,-0.0125,1,profession,profession,1,18
pythia_28b,text,2.8,32,soldier,soldier,True,svm,L27,27,0.84,single_deep,6.0,0.775,0.725,-0.050000000000000044,0.985595703125,0.977783203125,0.0078125,0.98662109375,0.9818115234375,0.004809570312499956,10,8,80,1,-0.05,1,profession,profession,1,18
pythia_28b,text,2.8,32,soldier,photographer,False,svm,L27,27,0.84,single_deep,6.0,0.675,0.7,0.02499999999999991,0.9859375,0.98211669921875,0.003820800781250022,0.985888671875,0.98248291015625,0.0034057617187499556,10,8,80,0,0.025,1,profession,profession,1,18
pythia_28b,text,2.8,32,soldier,baker,False,svm,L27,27,0.84,single_deep,6.0,0.5375,0.5125,-0.025000000000000022,0.981591796875,0.97918701171875,0.002404785156249978,0.98173828125,0.98089599609375,0.0008422851562499556,10,8,80,0,-0.025,1,profession,profession,1,18
pythia_28b,text,2.8,32,soldier,painter,False,svm,L27,27,0.84,single_deep,6.0,0.5375,0.575,0.03749999999999998,0.9849609375,0.98468017578125,0.0002807617187500222,0.985302734375,0.98492431640625,0.0003784179687500444,10,8,80,0,0.0375,1,profession,profession,1,18
pythia_28b,text,2.8,32,soldier,soldier,True,svm,L27,27,0.84,single_deep,10.0,0.6875,0.725,0.03749999999999998,0.98291015625,0.9710693359375,0.0118408203125,0.98662109375,0.9818115234375,0.004809570312499956,10,8,80,1,0.0375,1,profession,profession,1,18
pythia_28b,text,2.8,32,soldier,carpenter,False,svm,L27,27,0.84,single_deep,10.0,0.7125,0.7125,0.0,0.9826171875,0.97528076171875,0.007336425781250044,0.98642578125,0.97930908203125,0.007116699218750022,10,8,80,0,0.0,1,profession,profession,1,18
pythia_28b,text,2.8,32,soldier,fisherman,False,svm,L27,27,0.84,single_deep,10.0,0.725,0.6,-0.125,0.98134765625,0.97393798828125,0.007409667968749978,0.984765625,0.98126220703125,0.003503417968749978,10,8,80,0,-0.125,1,profession,profession,1,18
pythia_28b,text,2.8,32,soldier,tailor,False,svm,L27,27,0.84,single_deep,10.0,0.75,0.7375,-0.012499999999999956,0.982177734375,0.9718017578125,0.0103759765625,0.98447265625,0.97637939453125,0.008093261718750022,10,8,80,0,-0.0125,1,profession,profession,1,18
pythia_28b,text,2.8,32,soldier,soldier,True,svm,L27,27,0.84,single_deep,15.0,0.675,0.725,0.04999999999999993,0.9794921875,0.96051025390625,0.01898193359375,0.98662109375,0.9818115234375,0.004809570312499956,10,8,80,1,0.05,1,profession,profession,1,18
pythia_28b,text,2.8,32,soldier,knight,False,svm,L27,27,0.84,single_deep,15.0,0.6,0.55,-0.04999999999999993,0.979150390625,0.97149658203125,0.007653808593749978,0.981689453125,0.981689453125,0.0,10,8,80,0,-0.05,1,profession,profession,1,18
pythia_28b,text,2.8,32,soldier,candle,False,svm,L27,27,0.84,single_deep,15.0,0.4875,0.55,0.06250000000000006,0.97939453125,0.980712890625,-0.0013183593750000222,0.983544921875,0.98291015625,0.0006347656249999778,10,8,80,0,0.0625,1,profession,object,0,18
pythia_28b,text,2.8,32,soldier,fisherman,False,svm,L27,27,0.84,single_deep,15.0,0.7,0.6,-0.09999999999999998,0.98076171875,0.9747314453125,0.006030273437499956,0.984765625,0.98126220703125,0.003503417968749978,10,8,80,0,-0.1,1,profession,profession,1,18
pythia_28b,text,2.8,32,soldier,soldier,True,svm,L27,27,0.84,single_deep,20.0,0.675,0.725,0.04999999999999993,0.97744140625,0.95330810546875,0.024133300781249978,0.98662109375,0.9818115234375,0.004809570312499956,10,8,80,1,0.05,1,profession,profession,1,18
pythia_28b,text,2.8,32,soldier,chef,False,svm,L27,27,0.84,single_deep,20.0,0.6375,0.5875,-0.04999999999999993,0.983837890625,0.97772216796875,0.006115722656250044,0.98583984375,0.9847412109375,0.0010986328125,10,8,80,0,-0.05,1,profession,profession,1,18
pythia_28b,text,2.8,32,soldier,photographer,False,svm,L27,27,0.84,single_deep,20.0,0.5,0.7,0.19999999999999996,0.9814453125,0.9788818359375,0.0025634765625,0.985888671875,0.98248291015625,0.0034057617187499556,10,8,80,0,0.2,1,profession,profession,1,18
pythia_28b,text,2.8,32,soldier,painter,False,svm,L27,27,0.84,single_deep,20.0,0.625,0.575,-0.050000000000000044,0.98359375,0.98248291015625,0.0011108398437500444,0.985302734375,0.98492431640625,0.0003784179687500444,10,8,80,0,-0.05,1,profession,profession,1,18
pythia_28b,text,2.8,32,soldier,soldier,True,svm,all_layers,-1,1.0,all_layers,3.0,0.7,0.725,0.025000000000000022,0.9837890625,0.97900390625,0.004785156249999978,0.98662109375,0.9818115234375,0.004809570312499956,10,8,80,1,0.025,1,profession,profession,1,18
pythia_28b,text,2.8,32,soldier,lock,False,svm,all_layers,-1,1.0,all_layers,3.0,0.675,0.675,0.0,0.98544921875,0.983154296875,0.002294921875000022,0.986083984375,0.98382568359375,0.00225830078125,10,8,80,0,0.0,1,profession,object,0,18
pythia_28b,text,2.8,32,soldier,tailor,False,svm,all_layers,-1,1.0,all_layers,3.0,0.6875,0.7375,0.050000000000000044,0.983544921875,0.97601318359375,0.007531738281249978,0.98447265625,0.97637939453125,0.008093261718750022,10,8,80,0,0.05,1,profession,profession,1,18
pythia_28b,text,2.8,32,soldier,musician,False,svm,all_layers,-1,1.0,all_layers,3.0,0.65,0.65,0.0,0.984375,0.97991943359375,0.00445556640625,0.9849609375,0.98046875,0.004492187500000022,10,8,80,0,0.0,1,profession,profession,1,18
pythia_28b,text,2.8,32,soldier,soldier,True,svm,all_layers,-1,1.0,all_layers,6.0,0.625,0.725,0.09999999999999998,0.89384765625,0.802642822265625,0.09120483398437496,0.98662109375,0.9818115234375,0.004809570312499956,10,8,80,1,0.1,1,profession,profession,1,18
pythia_28b,text,2.8,32,soldier,doctor,False,svm,all_layers,-1,1.0,all_layers,6.0,0.7375,0.7875,0.04999999999999993,0.97587890625,0.95391845703125,0.021960449218749956,0.985205078125,0.979736328125,0.005468750000000022,10,8,80,0,0.05,1,profession,profession,1,18
pythia_28b,text,2.8,32,soldier,toothbrush,False,svm,all_layers,-1,1.0,all_layers,6.0,0.5125,0.65,0.13750000000000007,0.975927734375,0.9671630859375,0.008764648437500022,0.982861328125,0.97802734375,0.004833984375000044,10,8,80,0,0.1375,1,profession,object,0,18
pythia_28b,text,2.8,32,soldier,lock,False,svm,all_layers,-1,1.0,all_layers,6.0,0.45,0.675,0.22500000000000003,0.97392578125,0.98199462890625,-0.008068847656250044,0.986083984375,0.98382568359375,0.00225830078125,10,8,80,0,0.225,1,profession,object,0,18
pythia_28b,text,2.8,32,soldier,soldier,True,svm,all_layers,-1,1.0,all_layers,10.0,0.6375,0.725,0.08750000000000002,0.715966796875,0.5955238342285156,0.12044296264648435,0.98662109375,0.9818115234375,0.004809570312499956,10,8,80,1,0.0875,1,profession,profession,1,18
pythia_28b,text,2.8,32,soldier,chef,False,svm,all_layers,-1,1.0,all_layers,10.0,0.5875,0.5875,0.0,0.99072265625,0.98199462890625,0.00872802734375,0.98583984375,0.9847412109375,0.0010986328125,10,8,80,0,0.0,1,profession,profession,1,18
pythia_28b,text,2.8,32,soldier,musician,False,svm,all_layers,-1,1.0,all_layers,10.0,0.5,0.65,0.15000000000000002,0.989111328125,0.98382568359375,0.005285644531250022,0.9849609375,0.98046875,0.004492187500000022,10,8,80,0,0.15,1,profession,profession,1,18
pythia_28b,text,2.8,32,soldier,tailor,False,svm,all_layers,-1,1.0,all_layers,10.0,0.575,0.7375,0.1625000000000001,0.992919921875,0.97918701171875,0.01373291015625,0.98447265625,0.97637939453125,0.008093261718750022,10,8,80,0,0.1625,1,profession,profession,1,18
pythia_28b,text,2.8,32,soldier,soldier,True,svm,all_layers,-1,1.0,all_layers,15.0,0.45,0.725,0.27499999999999997,0.4791748046875,0.6945762634277344,-0.21540145874023436,0.98662109375,0.9818115234375,0.004809570312499956,10,8,80,1,0.275,1,profession,profession,1,18
pythia_28b,text,2.8,32,soldier,chef,False,svm,all_layers,-1,1.0,all_layers,15.0,0.5625,0.5875,0.025000000000000022,0.986279296875,0.9652099609375,0.021069335937500044,0.98583984375,0.9847412109375,0.0010986328125,10,8,80,0,0.025,1,profession,profession,1,18
pythia_28b,text,2.8,32,soldier,photographer,False,svm,all_layers,-1,1.0,all_layers,15.0,0.4,0.7,0.29999999999999993,0.977490234375,0.986572265625,-0.009082031249999956,0.985888671875,0.98248291015625,0.0034057617187499556,10,8,80,0,0.3,1,profession,profession,1,18
pythia_28b,text,2.8,32,soldier,knight,False,svm,all_layers,-1,1.0,all_layers,15.0,0.4125,0.55,0.13750000000000007,0.6607177734375,0.840576171875,-0.17985839843749996,0.981689453125,0.981689453125,0.0,10,8,80,0,0.1375,1,profession,profession,1,18
pythia_28b,text,2.8,32,soldier,soldier,True,svm,all_layers,-1,1.0,all_layers,20.0,0.5,0.725,0.22499999999999998,0.306109619140625,0.321901798248291,-0.015792179107666005,0.98662109375,0.9818115234375,0.004809570312499956,10,8,80,1,0.225,1,profession,profession,1,18
pythia_28b,text,2.8,32,soldier,king,False,svm,all_layers,-1,1.0,all_layers,20.0,0.6625,0.7,0.03749999999999998,0.85634765625,0.6619300842285156,0.19441757202148435,0.982177734375,0.97698974609375,0.00518798828125,10,8,80,0,0.0375,1,profession,profession,1,18
pythia_28b,text,2.8,32,soldier,penguin,False,svm,all_layers,-1,1.0,all_layers,20.0,0.6125,0.55,-0.0625,0.9791015625,0.98846435546875,-0.009362792968749978,0.984521484375,0.98260498046875,0.0019165039062499778,10,8,80,0,-0.0625,1,profession,animal,0,18
pythia_28b,text,2.8,32,soldier,lock,False,svm,all_layers,-1,1.0,all_layers,20.0,0.3,0.675,0.37500000000000006,0.7238525390625,0.905242919921875,-0.18139038085937498,0.986083984375,0.98382568359375,0.00225830078125,10,8,80,0,0.375,1,profession,object,0,18
pythia_28b,text,2.8,32,tailor,tailor,True,mean_diff,L16,16,0.5,single_mid,3.0,0.7375,0.7375,0.0,0.99345703125,0.9903564453125,0.0031005859374999556,0.98447265625,0.97637939453125,0.008093261718750022,10,8,80,1,0.0,1,profession,profession,1,18
pythia_28b,text,2.8,32,tailor,baker,False,mean_diff,L16,16,0.5,single_mid,3.0,0.5125,0.5125,0.0,0.99326171875,0.991943359375,0.0013183593750000222,0.98173828125,0.98089599609375,0.0008422851562499556,10,8,80,0,0.0,1,profession,profession,1,18
pythia_28b,text,2.8,32,tailor,penguin,False,mean_diff,L16,16,0.5,single_mid,3.0,0.4375,0.55,0.11250000000000004,0.993505859375,0.99395751953125,-0.0004516601562499778,0.984521484375,0.98260498046875,0.0019165039062499778,10,8,80,0,0.1125,1,profession,animal,0,18
pythia_28b,text,2.8,32,tailor,carpenter,False,mean_diff,L16,16,0.5,single_mid,3.0,0.6375,0.7125,0.07500000000000007,0.99423828125,0.99267578125,0.0015625000000000222,0.98642578125,0.97930908203125,0.007116699218750022,10,8,80,0,0.075,1,profession,profession,1,18
pythia_28b,text,2.8,32,tailor,tailor,True,mean_diff,L16,16,0.5,single_mid,6.0,0.5,0.7375,0.23750000000000004,0.996533203125,0.99615478515625,0.0003784179687500444,0.98447265625,0.97637939453125,0.008093261718750022,10,8,80,1,0.2375,1,profession,profession,1,18
pythia_28b,text,2.8,32,tailor,photographer,False,mean_diff,L16,16,0.5,single_mid,6.0,0.4125,0.7,0.2875,0.997216796875,0.99774169921875,-0.0005249023437500222,0.985888671875,0.98248291015625,0.0034057617187499556,10,8,80,0,0.2875,1,profession,profession,1,18
pythia_28b,text,2.8,32,tailor,chef,False,mean_diff,L16,16,0.5,single_mid,6.0,0.5,0.5875,0.08750000000000002,0.99814453125,0.99835205078125,-0.0002075195312499778,0.98583984375,0.9847412109375,0.0010986328125,10,8,80,0,0.0875,1,profession,profession,1,18
pythia_28b,text,2.8,32,tailor,musician,False,mean_diff,L16,16,0.5,single_mid,6.0,0.55,0.65,0.09999999999999998,0.998095703125,0.9970703125,0.0010253906249999556,0.9849609375,0.98046875,0.004492187500000022,10,8,80,0,0.1,1,profession,profession,1,18
pythia_28b,text,2.8,32,tailor,tailor,True,mean_diff,L16,16,0.5,single_mid,10.0,0.6875,0.7375,0.050000000000000044,0.997802734375,0.9971923828125,0.0006103515625,0.98447265625,0.97637939453125,0.008093261718750022,10,8,80,1,0.05,1,profession,profession,1,18
pythia_28b,text,2.8,32,tailor,lock,False,mean_diff,L16,16,0.5,single_mid,10.0,0.275,0.675,0.4,0.998828125,0.999267578125,-0.0004394531250000444,0.986083984375,0.98382568359375,0.00225830078125,10,8,80,0,0.4,1,profession,object,0,18
