model,model_family,model_params_B,n_layers_total,ablated_concept,measured_concept,on_target,cav_method,layer_condition,layer_numeric,layer_depth_frac,layer_type,alpha,ablation_mode,accuracy,baseline_accuracy,delta_accuracy,n_items,n_correct,concept_overlap_tier,n_baseline_correct
gpt2_small,text,0.124,12,king,writer,False,svm,L10,10,0.83,single_deep,15.0,all_tokens,1.0,1.0,0.0,10,10,text_only,7
gpt2_small,text,0.124,12,king,penguin,False,svm,L10,10,0.83,single_deep,15.0,all_tokens,0.6666666666666666,1.0,0.33333333333333337,15,10,text_only,7
gpt2_small,text,0.124,12,king,horse,False,svm,L10,10,0.83,single_deep,15.0,all_tokens,1.0,1.0,0.0,16,16,text_only,7
gpt2_small,text,0.124,12,king,king,True,svm,L10,10,0.83,single_deep,20.0,all_tokens,0.5714285714285714,1.0,0.4285714285714286,7,4,text_only,7
gpt2_small,text,0.124,12,king,snowman,False,svm,L10,10,0.83,single_deep,20.0,all_tokens,1.0,1.0,0.0,5,5,text_only,7
gpt2_small,text,0.124,12,king,knight,False,svm,L10,10,0.83,single_deep,20.0,all_tokens,0.7777777777777778,1.0,0.2222222222222222,9,7,text_only,7
gpt2_small,text,0.124,12,king,penguin,False,svm,L10,10,0.83,single_deep,20.0,all_tokens,0.8,1.0,0.19999999999999996,15,12,text_only,7
gpt2_small,text,0.124,12,king,king,True,svm,all_layers,-1,1.0,all_layers,3.0,all_tokens,0.8571428571428571,1.0,0.1428571428571429,7,6,text_only,7
gpt2_small,text,0.124,12,king,dentist,False,svm,all_layers,-1,1.0,all_layers,3.0,all_tokens,1.0,1.0,0.0,8,8,text_only,7
gpt2_small,text,0.124,12,king,squirrel,False,svm,all_layers,-1,1.0,all_layers,3.0,all_tokens,1.0,1.0,0.0,14,14,text_only,7
gpt2_small,text,0.124,12,king,fire,False,svm,all_layers,-1,1.0,all_layers,3.0,all_tokens,1.0,1.0,0.0,12,12,text_only,7
gpt2_small,text,0.124,12,king,king,True,svm,all_layers,-1,1.0,all_layers,6.0,all_tokens,0.14285714285714285,1.0,0.8571428571428572,7,1,text_only,7
gpt2_small,text,0.124,12,king,barber,False,svm,all_layers,-1,1.0,all_layers,6.0,all_tokens,0.8571428571428571,1.0,0.1428571428571429,7,6,text_only,7
gpt2_small,text,0.124,12,king,painter,False,svm,all_layers,-1,1.0,all_layers,6.0,all_tokens,0.8888888888888888,1.0,0.11111111111111116,9,8,text_only,7
gpt2_small,text,0.124,12,king,tailor,False,svm,all_layers,-1,1.0,all_layers,6.0,all_tokens,0.8333333333333334,1.0,0.16666666666666663,6,5,text_only,7
gpt2_small,text,0.124,12,king,king,True,svm,all_layers,-1,1.0,all_layers,10.0,all_tokens,0.14285714285714285,1.0,0.8571428571428572,7,1,text_only,7
gpt2_small,text,0.124,12,king,baker,False,svm,all_layers,-1,1.0,all_layers,10.0,all_tokens,0.4166666666666667,1.0,0.5833333333333333,12,5,text_only,7
gpt2_small,text,0.124,12,king,candle,False,svm,all_layers,-1,1.0,all_layers,10.0,all_tokens,0.3,1.0,0.7,10,3,text_only,7
gpt2_small,text,0.124,12,king,bird,False,svm,all_layers,-1,1.0,all_layers,10.0,all_tokens,0.5833333333333334,1.0,0.41666666666666663,12,7,text_only,7
gpt2_small,text,0.124,12,king,king,True,svm,all_layers,-1,1.0,all_layers,15.0,all_tokens,0.0,1.0,1.0,7,0,text_only,7
gpt2_small,text,0.124,12,king,camel,False,svm,all_layers,-1,1.0,all_layers,15.0,all_tokens,0.2,1.0,0.8,15,3,text_only,7
gpt2_small,text,0.124,12,king,candle,False,svm,all_layers,-1,1.0,all_layers,15.0,all_tokens,0.3,1.0,0.7,10,3,text_only,7
gpt2_small,text,0.124,12,king,painter,False,svm,all_layers,-1,1.0,all_layers,15.0,all_tokens,0.5555555555555556,1.0,0.4444444444444444,9,5,text_only,7
gpt2_small,text,0.124,12,king,king,True,svm,all_layers,-1,1.0,all_layers,20.0,all_tokens,0.0,1.0,1.0,7,0,text_only,7
gpt2_small,text,0.124,12,king,bee,False,svm,all_layers,-1,1.0,all_layers,20.0,all_tokens,0.058823529411764705,1.0,0.9411764705882353,17,1,text_only,7
gpt2_small,text,0.124,12,king,doctor,False,svm,all_layers,-1,1.0,all_layers,20.0,all_tokens,0.4,1.0,0.6,15,6,text_only,7
gpt2_small,text,0.124,12,king,musician,False,svm,all_layers,-1,1.0,all_layers,20.0,all_tokens,0.25,1.0,0.75,8,2,text_only,7
gpt2_small,text,0.124,12,pirate,pirate,True,mean_diff,L6,6,0.5,single_mid,3.0,all_tokens,0.2727272727272727,1.0,0.7272727272727273,11,3,text_only,11
gpt2_small,text,0.124,12,pirate,painter,False,mean_diff,L6,6,0.5,single_mid,3.0,all_tokens,0.7777777777777778,1.0,0.2222222222222222,9,7,text_only,11
gpt2_small,text,0.124,12,pirate,spider,False,mean_diff,L6,6,0.5,single_mid,3.0,all_tokens,0.8666666666666667,1.0,0.1333333333333333,15,13,text_only,11
gpt2_small,text,0.124,12,pirate,toothbrush,False,mean_diff,L6,6,0.5,single_mid,3.0,all_tokens,0.4,1.0,0.6,10,4,text_only,11
gpt2_small,text,0.124,12,pirate,pirate,True,mean_diff,L6,6,0.5,single_mid,6.0,all_tokens,0.09090909090909091,1.0,0.9090909090909091,11,1,text_only,11
gpt2_small,text,0.124,12,pirate,dentist,False,mean_diff,L6,6,0.5,single_mid,6.0,all_tokens,0.375,1.0,0.625,8,3,text_only,11
gpt2_small,text,0.124,12,pirate,squirrel,False,mean_diff,L6,6,0.5,single_mid,6.0,all_tokens,0.42857142857142855,1.0,0.5714285714285714,14,6,text_only,11
gpt2_small,text,0.124,12,pirate,bird,False,mean_diff,L6,6,0.5,single_mid,6.0,all_tokens,0.75,1.0,0.25,12,9,text_only,11
gpt2_small,text,0.124,12,pirate,pirate,True,mean_diff,L6,6,0.5,single_mid,10.0,all_tokens,0.09090909090909091,1.0,0.9090909090909091,11,1,text_only,11
gpt2_small,text,0.124,12,pirate,penguin,False,mean_diff,L6,6,0.5,single_mid,10.0,all_tokens,0.2,1.0,0.8,15,3,text_only,11
gpt2_small,text,0.124,12,pirate,tailor,False,mean_diff,L6,6,0.5,single_mid,10.0,all_tokens,0.16666666666666666,1.0,0.8333333333333334,6,1,text_only,11
gpt2_small,text,0.124,12,pirate,dentist,False,mean_diff,L6,6,0.5,single_mid,10.0,all_tokens,0.375,1.0,0.625,8,3,text_only,11
gpt2_small,text,0.124,12,pirate,pirate,True,mean_diff,L6,6,0.5,single_mid,15.0,all_tokens,0.18181818181818182,1.0,0.8181818181818181,11,2,text_only,11
gpt2_small,text,0.124,12,pirate,violin,False,mean_diff,L6,6,0.5,single_mid,15.0,all_tokens,0.3333333333333333,1.0,0.6666666666666667,15,5,text_only,11
gpt2_small,text,0.124,12,pirate,bee,False,mean_diff,L6,6,0.5,single_mid,15.0,all_tokens,0.5294117647058824,1.0,0.47058823529411764,17,9,text_only,11
gpt2_small,text,0.124,12,pirate,lock,False,mean_diff,L6,6,0.5,single_mid,15.0,all_tokens,0.18181818181818182,1.0,0.8181818181818181,11,2,text_only,11
gpt2_small,text,0.124,12,pirate,pirate,True,mean_diff,L6,6,0.5,single_mid,20.0,all_tokens,0.09090909090909091,1.0,0.9090909090909091,11,1,text_only,11
gpt2_small,text,0.124,12,pirate,camel,False,mean_diff,L6,6,0.5,single_mid,20.0,all_tokens,0.4,1.0,0.6,15,6,text_only,11
gpt2_small,text,0.124,12,pirate,king,False,mean_diff,L6,6,0.5,single_mid,20.0,all_tokens,0.0,1.0,1.0,7,0,text_only,11
gpt2_small,text,0.124,12,pirate,bird,False,mean_diff,L6,6,0.5,single_mid,20.0,all_tokens,0.5833333333333334,1.0,0.41666666666666663,12,7,text_only,11
gpt2_small,text,0.124,12,pirate,pirate,True,mean_diff,L9,9,0.75,single_late,3.0,all_tokens,0.5454545454545454,1.0,0.4545454545454546,11,6,text_only,11
gpt2_small,text,0.124,12,pirate,king,False,mean_diff,L9,9,0.75,single_late,3.0,all_tokens,0.8571428571428571,1.0,0.1428571428571429,7,6,text_only,11
gpt2_small,text,0.124,12,pirate,fire,False,mean_diff,L9,9,0.75,single_late,3.0,all_tokens,0.75,1.0,0.25,12,9,text_only,11
gpt2_small,text,0.124,12,pirate,penguin,False,mean_diff,L9,9,0.75,single_late,3.0,all_tokens,0.6,1.0,0.4,15,9,text_only,11
gpt2_small,text,0.124,12,pirate,pirate,True,mean_diff,L9,9,0.75,single_late,6.0,all_tokens,0.5454545454545454,1.0,0.4545454545454546,11,6,text_only,11
gpt2_small,text,0.124,12,pirate,bee,False,mean_diff,L9,9,0.75,single_late,6.0,all_tokens,0.8235294117647058,1.0,0.17647058823529416,17,14,text_only,11
gpt2_small,text,0.124,12,pirate,camel,False,mean_diff,L9,9,0.75,single_late,6.0,all_tokens,0.8666666666666667,1.0,0.1333333333333333,15,13,text_only,11
gpt2_small,text,0.124,12,pirate,carpenter,False,mean_diff,L9,9,0.75,single_late,6.0,all_tokens,0.875,1.0,0.125,8,7,text_only,11
gpt2_small,text,0.124,12,pirate,pirate,True,mean_diff,L9,9,0.75,single_late,10.0,all_tokens,0.5454545454545454,1.0,0.4545454545454546,11,6,text_only,11
gpt2_small,text,0.124,12,pirate,squirrel,False,mean_diff,L9,9,0.75,single_late,10.0,all_tokens,0.7142857142857143,1.0,0.2857142857142857,14,10,text_only,11
gpt2_small,text,0.124,12,pirate,barber,False,mean_diff,L9,9,0.75,single_late,10.0,all_tokens,0.5714285714285714,1.0,0.4285714285714286,7,4,text_only,11
gpt2_small,text,0.124,12,pirate,snowman,False,mean_diff,L9,9,0.75,single_late,10.0,all_tokens,0.8,1.0,0.19999999999999996,5,4,text_only,11
gpt2_small,text,0.124,12,pirate,pirate,True,mean_diff,L9,9,0.75,single_late,15.0,all_tokens,0.5454545454545454,1.0,0.4545454545454546,11,6,text_only,11
gpt2_small,text,0.124,12,pirate,snowman,False,mean_diff,L9,9,0.75,single_late,15.0,all_tokens,0.8,1.0,0.19999999999999996,5,4,text_only,11
gpt2_small,text,0.124,12,pirate,doctor,False,mean_diff,L9,9,0.75,single_late,15.0,all_tokens,0.6,1.0,0.4,15,9,text_only,11
